Order_ID,Order_Date,Customer_ID,Product_ID,Category,Sub_Category,Segment,Region,City,Quantity,Sales,Discount,Profit
ORD-2024-04838,13-09-2024 00:00,CUST-0589,PROD-0175,Furniture,Chairs,Home Office,North,Chandigarh,7,4808.96,0.1,90.73
ORD-2024-00779,13-09-2024 00:00,CUST-0914,PROD-0047,Furniture,Tables,Home Office,West,Ahmedabad,5,4784.2,0.1,506.41
ORD-2024-09165,13-09-2024 00:00,CUST-0904,PROD-0468,Furniture,Bookcases,Consumer,North,Delhi,7,3753.79,0.15,166.22
ORD-2024-01006,13-09-2024 00:00,CUST-0053,PROD-0208,Office Supplies,Binders,Home Office,South,Hyderabad,4,606.07,0.2,-5.82
ORD-2024-08111,13-09-2024 00:00,CUST-0575,PROD-0015,Office Supplies,Binders,Home Office,West,Ahmedabad,7,1187.4,0.1,54.43
ORD-2024-00296,13-09-2024 00:00,CUST-0704,PROD-0061,Office Supplies,Paper,Consumer,East,Kolkata,6,643.88,0.15,-4.85
ORD-2024-08983,13-09-2024 00:00,CUST-0009,PROD-0059,Technology,Phones,Home Office,West,Surat,6,2535.64,0,452.24
ORD-2024-09047,13-09-2024 00:00,CUST-0323,PROD-0327,Furniture,Bookcases,Corporate,East,Patna,6,5842.41,0.1,357.39
ORD-2024-03709,13-09-2024 00:00,CUST-0348,PROD-0391,Technology,Phones,Corporate,North,Delhi,5,2776.76,0.05,472.46
ORD-2024-02318,13-09-2024 00:00,CUST-0861,PROD-0153,Furniture,Chairs,Corporate,South,Hyderabad,3,2920.96,0.1,307.19
ORD-2024-04474,13-09-2024 00:00,CUST-0828,PROD-0081,Furniture,Tables,Consumer,East,Kolkata,7,5392.02,0.1,650.56
ORD-2024-04896,13-09-2024 00:00,CUST-0117,PROD-0392,Technology,Accessories,Consumer,East,Patna,4,1623.9,0,259.73
ORD-2024-05594,13-09-2024 00:00,CUST-0475,PROD-0074,Office Supplies,Storage,Corporate,West,Surat,4,626.86,0.1,55.94
ORD-2024-01157,13-09-2024 00:00,CUST-1134,PROD-0440,Office Supplies,Binders,Home Office,West,Mumbai,5,1261.22,0.1,66.05
ORD-2024-03777,13-09-2024 00:00,CUST-0795,PROD-0497,Office Supplies,Storage,Consumer,East,Patna,1,188.32,0,20.71
ORD-2024-03917,13-09-2024 00:00,CUST-0553,PROD-0145,Furniture,Chairs,Consumer,South,Bengaluru,7,2549.36,0.1,174.87
ORD-2024-04326,13-09-2024 00:00,CUST-1135,PROD-0245,Furniture,Tables,Home Office,South,Hyderabad,6,6036.3,0,605.36
ORD-2024-06839,13-09-2024 00:00,CUST-1195,PROD-0208,Office Supplies,Paper,Consumer,North,Delhi,4,747.36,0.2,-30.79
ORD-2024-04318,14-09-2024 00:00,CUST-0252,PROD-0371,Office Supplies,Binders,Corporate,North,Lucknow,7,1884.03,0.1,131.04
ORD-2024-02639,14-09-2024 00:00,CUST-0718,PROD-0434,Furniture,Bookcases,Home Office,East,Kolkata,1,901.85,0,119.38
ORD-2024-03965,14-09-2024 00:00,CUST-0557,PROD-0169,Office Supplies,Art,Home Office,South,Chennai,5,999.13,0.4,-159.11
ORD-2024-07099,14-09-2024 00:00,CUST-0539,PROD-0342,Office Supplies,Storage,Corporate,East,Kolkata,5,1010.28,0.3,12.28
ORD-2024-01464,14-09-2024 00:00,CUST-0681,PROD-0096,Office Supplies,Storage,Corporate,North,Lucknow,6,1431.85,0.3,-81.01
ORD-2024-09180,14-09-2024 00:00,CUST-0874,PROD-0472,Office Supplies,Binders,Consumer,West,Surat,3,610.02,0,64.76
ORD-2024-02654,14-09-2024 00:00,CUST-0173,PROD-0317,Technology,Machines,Corporate,East,Guwahati,7,3503.56,0,744.8
ORD-2024-05400,14-09-2024 00:00,CUST-0071,PROD-0298,Furniture,Tables,Consumer,West,Pune,2,874.36,0.3,13.12
ORD-2024-08005,14-09-2024 00:00,CUST-0786,PROD-0317,Office Supplies,Binders,Consumer,South,Chennai,6,1325.75,0.1,21.73
ORD-2024-06800,14-09-2024 00:00,CUST-0627,PROD-0375,Furniture,Tables,Consumer,South,Kochi,6,4426.92,0.2,-53.48
ORD-2024-02672,14-09-2024 00:00,CUST-0088,PROD-0352,Technology,Machines,Consumer,South,Bengaluru,6,3195.99,0.05,475.71
ORD-2024-06792,14-09-2024 00:00,CUST-0432,PROD-0044,Furniture,Tables,Consumer,East,Kolkata,6,3278.76,0.3,-183.09
ORD-2024-01855,14-09-2024 00:00,CUST-0074,PROD-0439,Furniture,Tables,Consumer,West,Ahmedabad,3,2642.6,0,319.71
ORD-2024-00881,14-09-2024 00:00,CUST-0160,PROD-0129,Office Supplies,Art,Consumer,North,Lucknow,7,1087.15,0.2,0.15
ORD-2024-07445,14-09-2024 00:00,CUST-0701,PROD-0295,Furniture,Chairs,Consumer,East,Kolkata,6,4878.07,0.1,477.2
ORD-2024-00559,14-09-2024 00:00,CUST-0176,PROD-0371,Office Supplies,Art,Consumer,East,Patna,5,824.87,0.2,-30.92
ORD-2024-07429,14-09-2024 00:00,CUST-0945,PROD-0064,Furniture,Chairs,Home Office,North,Lucknow,3,1465.64,0.1,161.69
ORD-2024-03331,14-09-2024 00:00,CUST-0183,PROD-0401,Furniture,Chairs,Consumer,East,Kolkata,7,6120.57,0.15,348.56
ORD-2024-01149,14-09-2024 00:00,CUST-0428,PROD-0348,Office Supplies,Storage,Home Office,South,Hyderabad,4,608.21,0.3,-29.06
ORD-2024-01895,14-09-2024 00:00,CUST-1148,PROD-0097,Technology,Machines,Corporate,East,Bhubaneswar,7,3364.93,0.2,228.24
ORD-2024-01551,15-09-2024 00:00,CUST-0277,PROD-0112,Office Supplies,Art,Corporate,North,Jaipur,1,147.88,0.1,13.24
ORD-2024-06314,15-09-2024 00:00,CUST-0267,PROD-0162,Technology,Accessories,Consumer,East,Kolkata,5,2894.84,0.4,-113.95
ORD-2024-06430,15-09-2024 00:00,CUST-0407,PROD-0024,Office Supplies,Storage,Consumer,North,Lucknow,3,440.59,0.1,37.3
ORD-2024-01313,15-09-2024 00:00,CUST-0870,PROD-0474,Technology,Machines,Consumer,West,Mumbai,3,1087.17,0.15,48.01
ORD-2024-09272,15-09-2024 00:00,CUST-0832,PROD-0339,Office Supplies,Binders,Home Office,West,Surat,1,130.28,0.1,6.3
ORD-2024-04183,15-09-2024 00:00,CUST-0161,PROD-0368,Furniture,Bookcases,Corporate,East,Patna,1,935.25,0.2,6.18
ORD-2024-02511,15-09-2024 00:00,CUST-0544,PROD-0178,Technology,Phones,Corporate,West,Mumbai,7,4408.84,0.3,-36.48
ORD-2024-00145,15-09-2024 00:00,CUST-0447,PROD-0495,Office Supplies,Storage,Consumer,South,Hyderabad,7,1636.56,0.1,7.97
ORD-2024-01309,15-09-2024 00:00,CUST-0804,PROD-0357,Technology,Accessories,Corporate,South,Hyderabad,4,1199.59,0.1,174.08
ORD-2024-04066,16-09-2024 00:00,CUST-0630,PROD-0390,Office Supplies,Binders,Consumer,South,Kochi,7,1594.65,0.1,71.62
ORD-2024-02376,16-09-2024 00:00,CUST-0334,PROD-0366,Technology,Phones,Consumer,East,Guwahati,4,2523.97,0.2,226.52
ORD-2024-05363,16-09-2024 00:00,CUST-0521,PROD-0187,Office Supplies,Storage,Corporate,East,Guwahati,1,225.35,0,18.5
ORD-2024-09387,16-09-2024 00:00,CUST-0895,PROD-0278,Furniture,Chairs,Consumer,North,Lucknow,4,3278.58,0,386
ORD-2024-02149,16-09-2024 00:00,CUST-0502,PROD-0190,Furniture,Chairs,Corporate,West,Mumbai,6,4911.91,0.15,241.33
ORD-2024-08637,16-09-2024 00:00,CUST-0833,PROD-0437,Office Supplies,Paper,Consumer,West,Ahmedabad,5,1174.25,0.1,59.19
ORD-2024-08493,16-09-2024 00:00,CUST-0971,PROD-0373,Office Supplies,Paper,Corporate,South,Bengaluru,5,800.49,0.4,-106.51
ORD-2024-04703,16-09-2024 00:00,CUST-0272,PROD-0317,Technology,Accessories,Corporate,North,Lucknow,1,612.51,0.2,60.4
ORD-2024-01126,16-09-2024 00:00,CUST-1020,PROD-0416,Furniture,Chairs,Consumer,South,Kochi,2,1849.22,0.15,119.19
ORD-2024-05180,16-09-2024 00:00,CUST-0961,PROD-0398,Furniture,Chairs,Consumer,North,Delhi,5,1832.1,0,264.71
ORD-2024-00642,16-09-2024 00:00,CUST-0578,PROD-0399,Office Supplies,Paper,Consumer,West,Surat,5,1083.17,0.15,18.58
ORD-2024-01400,16-09-2024 00:00,CUST-0642,PROD-0210,Office Supplies,Storage,Corporate,South,Kochi,7,923.86,0.15,-0.58
ORD-2024-09983,16-09-2024 00:00,CUST-0345,PROD-0119,Furniture,Bookcases,Consumer,South,Chennai,1,736.48,0.1,63.3
ORD-2024-05835,16-09-2024 00:00,CUST-0997,PROD-0019,Office Supplies,Binders,Corporate,North,Delhi,2,383.83,0.1,16.83
ORD-2024-06999,16-09-2024 00:00,CUST-1197,PROD-0427,Furniture,Bookcases,Consumer,North,Lucknow,5,3921.77,0.15,253.03
ORD-2024-05996,16-09-2024 00:00,CUST-0678,PROD-0266,Office Supplies,Paper,Consumer,North,Jaipur,2,228.99,0.1,11.56
ORD-2024-00834,16-09-2024 00:00,CUST-0805,PROD-0118,Furniture,Chairs,Corporate,North,Delhi,1,588.12,0.1,25
ORD-2024-08275,17-09-2024 00:00,CUST-0923,PROD-0245,Furniture,Bookcases,Corporate,East,Bhubaneswar,3,2835.5,0.15,26.51
ORD-2024-04970,17-09-2024 00:00,CUST-0767,PROD-0300,Office Supplies,Art,Consumer,North,Chandigarh,3,551.48,0,66.63
ORD-2024-06985,17-09-2024 00:00,CUST-0369,PROD-0201,Furniture,Chairs,Consumer,South,Kochi,6,2774.84,0.15,-9.89
ORD-2024-02671,17-09-2024 00:00,CUST-0002,PROD-0431,Office Supplies,Art,Home Office,South,Chennai,4,475.53,0.1,20.9
ORD-2024-01346,17-09-2024 00:00,CUST-1021,PROD-0446,Office Supplies,Art,Consumer,East,Kolkata,1,142.24,0.05,7.67
ORD-2024-00124,17-09-2024 00:00,CUST-0113,PROD-0196,Technology,Machines,Corporate,West,Ahmedabad,5,3042.39,0.15,392.7
ORD-2024-07452,17-09-2024 00:00,CUST-0435,PROD-0301,Office Supplies,Binders,Consumer,West,Ahmedabad,6,1190.91,0.2,60.21
ORD-2024-00150,17-09-2024 00:00,CUST-1089,PROD-0069,Furniture,Bookcases,Consumer,East,Patna,4,3876.22,0.1,144.95
ORD-2024-06745,17-09-2024 00:00,CUST-0259,PROD-0485,Office Supplies,Storage,Home Office,North,Jaipur,1,210.89,0.1,19.51
ORD-2024-01559,17-09-2024 00:00,CUST-0792,PROD-0263,Office Supplies,Art,Corporate,North,Chandigarh,5,555.43,0.15,59.29
ORD-2024-08997,17-09-2024 00:00,CUST-0021,PROD-0222,Furniture,Tables,Home Office,West,Mumbai,2,823.61,0.1,79.17
ORD-2024-04147,17-09-2024 00:00,CUST-0053,PROD-0129,Office Supplies,Paper,Consumer,East,Kolkata,2,313.96,0.4,-35.31
ORD-2024-02993,17-09-2024 00:00,CUST-0245,PROD-0329,Technology,Accessories,Home Office,South,Kochi,7,4507.55,0.3,388.66
ORD-2024-02152,18-09-2024 00:00,CUST-1106,PROD-0349,Office Supplies,Paper,Consumer,East,Patna,5,1277.08,0.1,119.1
ORD-2024-09213,18-09-2024 00:00,CUST-0486,PROD-0150,Furniture,Bookcases,Consumer,East,Bhubaneswar,5,2786.86,0,456.1
ORD-2024-00609,18-09-2024 00:00,CUST-0044,PROD-0184,Office Supplies,Paper,Consumer,North,Delhi,6,1483.64,0.15,49.39
ORD-2024-03378,18-09-2024 00:00,CUST-0989,PROD-0460,Office Supplies,Storage,Consumer,South,Kochi,1,201.2,0,23.67
ORD-2024-00231,18-09-2024 00:00,CUST-0637,PROD-0467,Office Supplies,Storage,Consumer,West,Surat,7,1519.9,0.4,-233.74
ORD-2024-09346,18-09-2024 00:00,CUST-0423,PROD-0181,Office Supplies,Paper,Corporate,East,Guwahati,4,973.18,0.2,42.98
ORD-2024-03984,18-09-2024 00:00,CUST-0700,PROD-0286,Office Supplies,Binders,Corporate,West,Surat,4,542.01,0.3,-35.38
ORD-2024-09377,18-09-2024 00:00,CUST-0258,PROD-0402,Office Supplies,Art,Consumer,North,Jaipur,1,107.61,0.05,6.83
ORD-2024-04311,18-09-2024 00:00,CUST-0151,PROD-0013,Technology,Phones,Consumer,East,Patna,6,2597.32,0.2,106.67
ORD-2024-01041,18-09-2024 00:00,CUST-0276,PROD-0030,Furniture,Bookcases,Consumer,South,Bengaluru,6,2877.29,0.2,24.47
ORD-2024-03577,18-09-2024 00:00,CUST-0327,PROD-0427,Office Supplies,Art,Corporate,West,Surat,2,424.62,0.1,11.83
ORD-2024-07485,18-09-2024 00:00,CUST-0747,PROD-0358,Technology,Accessories,Corporate,North,Lucknow,4,1278.94,0.1,136.86
ORD-2024-09066,18-09-2024 00:00,CUST-0270,PROD-0351,Furniture,Bookcases,Consumer,South,Kochi,3,1590.18,0.1,206.52
ORD-2024-07898,18-09-2024 00:00,CUST-0237,PROD-0092,Office Supplies,Binders,Corporate,South,Bengaluru,5,758.63,0.2,55.22
ORD-2024-08555,18-09-2024 00:00,CUST-0554,PROD-0500,Office Supplies,Paper,Consumer,North,Jaipur,1,185.26,0.3,-5.63
ORD-2024-04450,19-09-2024 00:00,CUST-0890,PROD-0333,Office Supplies,Storage,Home Office,East,Bhubaneswar,5,1220.1,0.15,-6.46
ORD-2024-00005,19-09-2024 00:00,CUST-0161,PROD-0255,Technology,Phones,Consumer,West,Pune,1,468.88,0.1,42.07
ORD-2024-09913,19-09-2024 00:00,CUST-0694,PROD-0082,Office Supplies,Binders,Corporate,East,Kolkata,3,515.42,0.05,52.82
ORD-2024-03338,19-09-2024 00:00,CUST-0253,PROD-0236,Office Supplies,Storage,Consumer,West,Mumbai,5,1259.2,0.15,21.33
ORD-2024-00036,19-09-2024 00:00,CUST-0566,PROD-0466,Office Supplies,Storage,Consumer,South,Bengaluru,5,1140.53,0.15,32.24
ORD-2024-06297,19-09-2024 00:00,CUST-0170,PROD-0180,Office Supplies,Paper,Corporate,West,Pune,5,1237.19,0.3,-113.26
ORD-2024-09881,19-09-2024 00:00,CUST-1192,PROD-0394,Furniture,Bookcases,Corporate,West,Mumbai,6,5492.86,0.1,428.79
ORD-2024-01705,19-09-2024 00:00,CUST-0902,PROD-0457,Furniture,Bookcases,Home Office,North,Lucknow,6,5328.72,0.1,545.88
ORD-2024-08712,19-09-2024 00:00,CUST-0344,PROD-0052,Technology,Accessories,Consumer,West,Mumbai,1,595.23,0,97.76
ORD-2024-07500,19-09-2024 00:00,CUST-0093,PROD-0306,Furniture,Bookcases,Corporate,East,Guwahati,6,5477.55,0.1,225.91
ORD-2024-01291,19-09-2024 00:00,CUST-0066,PROD-0150,Furniture,Chairs,Consumer,North,Chandigarh,6,4956.49,0,631.07
ORD-2024-05155,19-09-2024 00:00,CUST-0839,PROD-0176,Office Supplies,Art,Corporate,North,Jaipur,4,401.74,0.15,12.19
ORD-2024-09769,20-09-2024 00:00,CUST-0126,PROD-0194,Technology,Machines,Corporate,North,Jaipur,5,1719.07,0.1,184.32
ORD-2024-01246,20-09-2024 00:00,CUST-0097,PROD-0246,Technology,Accessories,Consumer,North,Chandigarh,1,458.12,0.2,21.8
ORD-2024-09024,20-09-2024 00:00,CUST-0136,PROD-0270,Office Supplies,Paper,Consumer,North,Chandigarh,1,139.66,0.05,12.76
ORD-2024-09014,20-09-2024 00:00,CUST-1190,PROD-0405,Technology,Accessories,Consumer,East,Patna,1,654.73,0.15,81.24
ORD-2024-09728,20-09-2024 00:00,CUST-0833,PROD-0011,Technology,Accessories,Consumer,East,Guwahati,6,1987.85,0.3,58.67
ORD-2024-03106,20-09-2024 00:00,CUST-0738,PROD-0286,Office Supplies,Storage,Consumer,West,Ahmedabad,3,758.31,0.05,77.21
ORD-2024-02868,20-09-2024 00:00,CUST-0291,PROD-0172,Technology,Accessories,Home Office,East,Guwahati,7,2548.76,0.1,319.76
ORD-2024-04141,20-09-2024 00:00,CUST-0625,PROD-0162,Technology,Accessories,Home Office,East,Patna,2,825.67,0.15,100.64
ORD-2024-03731,20-09-2024 00:00,CUST-0268,PROD-0180,Furniture,Chairs,Consumer,South,Hyderabad,3,2885.92,0.1,227.77
ORD-2024-07299,20-09-2024 00:00,CUST-0837,PROD-0324,Technology,Phones,Consumer,East,Guwahati,2,1271.8,0.05,242.03
ORD-2024-08325,20-09-2024 00:00,CUST-0864,PROD-0111,Office Supplies,Binders,Consumer,East,Guwahati,3,586.86,0.2,14.68
ORD-2024-06055,20-09-2024 00:00,CUST-0100,PROD-0148,Office Supplies,Paper,Consumer,East,Guwahati,5,1265.2,0.15,8.22
ORD-2024-03961,20-09-2024 00:00,CUST-1197,PROD-0310,Technology,Accessories,Consumer,West,Mumbai,3,1936.14,0.1,209.02
ORD-2024-02481,20-09-2024 00:00,CUST-0173,PROD-0360,Office Supplies,Binders,Corporate,East,Patna,1,174.2,0.4,-13.72
ORD-2024-04557,20-09-2024 00:00,CUST-0939,PROD-0052,Office Supplies,Binders,Consumer,East,Patna,5,600.64,0,57.65
ORD-2024-03263,21-09-2024 00:00,CUST-1143,PROD-0124,Furniture,Chairs,Corporate,North,Jaipur,3,2613.71,0.15,120.12
ORD-2024-00667,21-09-2024 00:00,CUST-0813,PROD-0117,Technology,Phones,Corporate,North,Lucknow,7,3641.09,0.1,371.02
ORD-2024-06841,21-09-2024 00:00,CUST-0580,PROD-0285,Furniture,Chairs,Consumer,South,Chennai,4,1726.02,0.1,214.83
ORD-2024-01734,21-09-2024 00:00,CUST-1113,PROD-0021,Office Supplies,Paper,Corporate,South,Bengaluru,4,837.39,0.3,-42.42
ORD-2024-06596,21-09-2024 00:00,CUST-0055,PROD-0481,Furniture,Chairs,Corporate,West,Surat,3,1454.67,0.1,54.65
ORD-2024-01418,21-09-2024 00:00,CUST-1031,PROD-0241,Office Supplies,Storage,Corporate,East,Kolkata,6,1462.55,0.4,-254.91
ORD-2024-05488,21-09-2024 00:00,CUST-0803,PROD-0204,Furniture,Bookcases,Consumer,North,Delhi,2,761.63,0.15,25.8
ORD-2024-05235,21-09-2024 00:00,CUST-0339,PROD-0179,Office Supplies,Storage,Consumer,East,Patna,2,411.23,0.05,26.26
ORD-2024-05429,21-09-2024 00:00,CUST-0141,PROD-0180,Office Supplies,Paper,Consumer,South,Bengaluru,6,1157.57,0.2,12.08
ORD-2024-05662,21-09-2024 00:00,CUST-1089,PROD-0458,Office Supplies,Art,Home Office,South,Bengaluru,3,371.46,0.1,19.2
ORD-2024-02331,21-09-2024 00:00,CUST-0705,PROD-0139,Office Supplies,Storage,Corporate,East,Kolkata,5,730.75,0.3,-51.91
ORD-2024-04332,21-09-2024 00:00,CUST-0471,PROD-0135,Technology,Phones,Consumer,South,Hyderabad,6,2628.94,0.3,-69.07
ORD-2024-09112,21-09-2024 00:00,CUST-0652,PROD-0001,Office Supplies,Binders,Consumer,East,Bhubaneswar,2,401.32,0.4,-55.65
ORD-2024-07494,21-09-2024 00:00,CUST-0620,PROD-0448,Furniture,Chairs,Consumer,West,Ahmedabad,5,3636.56,0.05,538
ORD-2024-02097,21-09-2024 00:00,CUST-0094,PROD-0403,Technology,Phones,Corporate,South,Bengaluru,5,2442.7,0.15,319.96
ORD-2024-02197,21-09-2024 00:00,CUST-1191,PROD-0182,Technology,Machines,Corporate,East,Bhubaneswar,1,404.53,0.2,31.79
ORD-2024-07133,21-09-2024 00:00,CUST-0186,PROD-0348,Technology,Phones,Consumer,West,Mumbai,5,2192.34,0.2,146.47
ORD-2024-05287,22-09-2024 00:00,CUST-0605,PROD-0173,Technology,Machines,Consumer,East,Kolkata,1,523.91,0,100.86
ORD-2024-04693,22-09-2024 00:00,CUST-1111,PROD-0314,Technology,Machines,Consumer,South,Chennai,4,1040.63,0.15,137.71
ORD-2024-01485,22-09-2024 00:00,CUST-0229,PROD-0205,Furniture,Chairs,Consumer,West,Ahmedabad,5,4833.06,0.1,471.94
ORD-2024-07682,22-09-2024 00:00,CUST-1148,PROD-0097,Furniture,Chairs,Consumer,South,Bengaluru,1,533.6,0.1,40.52
ORD-2024-05186,22-09-2024 00:00,CUST-0509,PROD-0141,Technology,Phones,Consumer,North,Lucknow,4,1576.02,0,299.08
ORD-2024-09522,22-09-2024 00:00,CUST-0565,PROD-0356,Technology,Machines,Consumer,South,Bengaluru,3,2016.12,0.1,249.13
ORD-2024-01588,22-09-2024 00:00,CUST-0162,PROD-0499,Technology,Phones,Consumer,West,Pune,1,441.7,0.05,59.84
ORD-2024-08547,22-09-2024 00:00,CUST-1047,PROD-0047,Office Supplies,Storage,Consumer,East,Kolkata,6,1193.05,0.05,82.09
ORD-2024-06720,22-09-2024 00:00,CUST-0284,PROD-0481,Technology,Accessories,Consumer,West,Pune,6,3446.85,0.2,346.09
ORD-2024-06790,22-09-2024 00:00,CUST-0125,PROD-0032,Office Supplies,Art,Corporate,North,Chandigarh,1,254.19,0.15,15.54
ORD-2024-04148,22-09-2024 00:00,CUST-0763,PROD-0145,Office Supplies,Art,Consumer,North,Delhi,7,1341.28,0.1,65.44
ORD-2024-02846,22-09-2024 00:00,CUST-0627,PROD-0479,Furniture,Chairs,Corporate,South,Hyderabad,5,2796.89,0.2,136.48
ORD-2024-02902,22-09-2024 00:00,CUST-1064,PROD-0038,Office Supplies,Storage,Corporate,North,Chandigarh,3,518.24,0.15,38.68
ORD-2024-06726,23-09-2024 00:00,CUST-1082,PROD-0439,Office Supplies,Binders,Consumer,South,Bengaluru,6,1435.24,0.05,130.13
ORD-2024-09221,23-09-2024 00:00,CUST-1088,PROD-0245,Technology,Phones,Consumer,West,Surat,3,1025.06,0.3,-55.02
ORD-2024-08969,23-09-2024 00:00,CUST-0313,PROD-0213,Technology,Accessories,Corporate,East,Bhubaneswar,4,1501.1,0.1,245.36
ORD-2024-01520,23-09-2024 00:00,CUST-0454,PROD-0448,Furniture,Tables,Corporate,East,Guwahati,3,2100.37,0.2,77.19
ORD-2024-01508,23-09-2024 00:00,CUST-0787,PROD-0144,Office Supplies,Art,Corporate,North,Chandigarh,3,785.34,0.1,46.54
ORD-2024-09862,23-09-2024 00:00,CUST-0063,PROD-0313,Office Supplies,Binders,Consumer,West,Ahmedabad,1,194.74,0.1,7.72
ORD-2024-00426,23-09-2024 00:00,CUST-0636,PROD-0191,Technology,Machines,Corporate,West,Pune,3,1754.98,0.05,266.63
ORD-2024-04943,23-09-2024 00:00,CUST-1124,PROD-0276,Technology,Phones,Consumer,West,Pune,4,1691.25,0.15,163.56
ORD-2024-07101,23-09-2024 00:00,CUST-0806,PROD-0230,Office Supplies,Binders,Consumer,East,Bhubaneswar,5,925.69,0.2,33.78
ORD-2024-02600,23-09-2024 00:00,CUST-0514,PROD-0412,Office Supplies,Paper,Consumer,West,Pune,2,235.56,0.15,11.25
ORD-2024-02905,23-09-2024 00:00,CUST-0049,PROD-0146,Office Supplies,Paper,Consumer,South,Chennai,7,1482.93,0.15,98.61
ORD-2024-00828,23-09-2024 00:00,CUST-0100,PROD-0482,Office Supplies,Paper,Home Office,East,Patna,7,1284.8,0.2,50.39
ORD-2024-06375,23-09-2024 00:00,CUST-0033,PROD-0281,Office Supplies,Art,Home Office,South,Bengaluru,6,693.25,0.05,54.11
ORD-2024-09708,23-09-2024 00:00,CUST-0263,PROD-0180,Furniture,Chairs,Corporate,South,Hyderabad,2,1564.45,0.1,67.3
ORD-2024-03455,24-09-2024 00:00,CUST-0150,PROD-0187,Furniture,Bookcases,Consumer,South,Kochi,5,2458.62,0.05,296.28
ORD-2024-04748,24-09-2024 00:00,CUST-1101,PROD-0142,Office Supplies,Art,Home Office,South,Bengaluru,7,801.28,0,69.18
ORD-2024-07842,24-09-2024 00:00,CUST-0793,PROD-0338,Office Supplies,Paper,Corporate,East,Guwahati,7,1918.13,0,179.96
ORD-2024-06110,24-09-2024 00:00,CUST-0716,PROD-0357,Office Supplies,Storage,Corporate,North,Chandigarh,1,208.16,0.1,8.17
ORD-2024-08235,24-09-2024 00:00,CUST-0294,PROD-0313,Office Supplies,Paper,Corporate,East,Bhubaneswar,2,303.09,0.05,23.08
ORD-2024-09034,24-09-2024 00:00,CUST-0274,PROD-0468,Office Supplies,Binders,Consumer,South,Kochi,7,1078.08,0.2,-31.22
ORD-2024-08930,24-09-2024 00:00,CUST-1119,PROD-0099,Office Supplies,Binders,Corporate,North,Delhi,7,1653.91,0,147.7
ORD-2024-09624,24-09-2024 00:00,CUST-1037,PROD-0188,Technology,Phones,Consumer,East,Patna,4,1721.5,0.1,152.09
ORD-2024-07825,24-09-2024 00:00,CUST-0007,PROD-0179,Office Supplies,Paper,Corporate,East,Guwahati,1,104.23,0.15,1.38
ORD-2024-01733,24-09-2024 00:00,CUST-0940,PROD-0371,Technology,Phones,Corporate,West,Ahmedabad,4,2400.34,0.3,159.36
ORD-2024-09075,24-09-2024 00:00,CUST-0069,PROD-0051,Technology,Accessories,Consumer,North,Chandigarh,3,857.4,0.3,73.33
ORD-2024-01279,24-09-2024 00:00,CUST-0858,PROD-0035,Furniture,Tables,Consumer,East,Kolkata,6,3458.43,0,377.08
ORD-2024-03872,24-09-2024 00:00,CUST-0155,PROD-0105,Office Supplies,Paper,Home Office,North,Lucknow,4,678.18,0.2,8.39
ORD-2024-03880,24-09-2024 00:00,CUST-0016,PROD-0125,Office Supplies,Art,Consumer,South,Kochi,5,1006.06,0.2,-8.81
ORD-2024-06353,25-09-2024 00:00,CUST-0318,PROD-0256,Office Supplies,Binders,Corporate,East,Patna,2,500.4,0.1,27.45
ORD-2024-01324,25-09-2024 00:00,CUST-0736,PROD-0424,Technology,Phones,Corporate,South,Chennai,3,1479.98,0.15,143.78
ORD-2024-02817,25-09-2024 00:00,CUST-0003,PROD-0288,Office Supplies,Storage,Consumer,East,Guwahati,5,704.06,0,94.1
ORD-2024-07843,25-09-2024 00:00,CUST-0426,PROD-0186,Furniture,Bookcases,Consumer,East,Kolkata,4,2833.08,0.1,294.18
ORD-2024-01213,25-09-2024 00:00,CUST-0253,PROD-0379,Technology,Accessories,Consumer,North,Chandigarh,6,3204.8,0.1,435.59
ORD-2024-03462,25-09-2024 00:00,CUST-0715,PROD-0487,Furniture,Chairs,Consumer,East,Bhubaneswar,2,795.46,0,131.51
ORD-2024-02557,25-09-2024 00:00,CUST-0645,PROD-0075,Furniture,Tables,Consumer,East,Guwahati,3,2494.77,0,281.61
ORD-2024-06763,25-09-2024 00:00,CUST-0775,PROD-0089,Technology,Machines,Corporate,East,Patna,3,1547.81,0.1,215.35
ORD-2024-05172,25-09-2024 00:00,CUST-1092,PROD-0240,Furniture,Tables,Corporate,North,Chandigarh,2,1052.19,0.15,41.3
ORD-2024-03469,25-09-2024 00:00,CUST-0028,PROD-0145,Technology,Machines,Consumer,North,Jaipur,1,564.64,0.15,69.86
ORD-2024-07896,25-09-2024 00:00,CUST-0383,PROD-0403,Office Supplies,Paper,Consumer,South,Bengaluru,5,901.22,0.2,-15.24
ORD-2024-05988,25-09-2024 00:00,CUST-1163,PROD-0234,Technology,Accessories,Consumer,East,Guwahati,4,1783.13,0.3,148.32
ORD-2024-03119,25-09-2024 00:00,CUST-0611,PROD-0401,Office Supplies,Paper,Corporate,North,Lucknow,6,850.08,0.15,38.68
ORD-2024-06634,26-09-2024 00:00,CUST-0312,PROD-0005,Furniture,Tables,Consumer,North,Delhi,5,2110.52,0,238.81
ORD-2024-01022,26-09-2024 00:00,CUST-0432,PROD-0140,Office Supplies,Art,Consumer,East,Bhubaneswar,7,875.54,0.05,64.4
